FID,ref_tn_cod,id_thiesse,type,area_m2,road_density_mean,school_kde_mean
1944,175455,1698,0,7900896.939658671,0.02913414825286184,0.0
1945,325754,4278,1,556037.8275482472,0.0,0.0
1946,615157,416,0,3555314.015761363,0.0,0.0
1947,535251,2304,1,2478.4393165508754,0.0,0.0
1948,155352,4344,1,136580.3203337583,0.025389058940757915,0.022116379724360827
1949,435162,896,1,480104.7188899953,0.033391463422329626,0.03399694986014723
1950,635454,2355,0,222946133.84570253,0.04663311410478223,0.011442123925978738
1951,116852,3799,1,153174.67975785377,0.02638512640844323,0.01793770280109191
1952,435552,436,0,8443001.161296822,0.012075905688107014,0.023424357175827026
1953,215454,1691,0,25364950.827174067,0.0,0.0
1954,615953,627,0,1935872.054035642,0.0,0.0
1955,615557,170,0,66231486.151454255,0.0,0.0
1956,116657,3578,1,726022.9617453935,0.03415586930863997,0.0717094767400447
1957,165463,1936,0,12253072.40436917,0.0,0.0
1958,535454,2377,0,1181620.442030381,0.03440390315727662,0.043492526510509395
1959,175659,2180,1,4039.55068164992,0.025733180344104767,0.05942912399768829
1960,515757,586,1,881784.9610302424,0.03248993679881096,0.30896379947662356
1961,415158,3408,1,347406.64827392483,0.16794852912425995,0.05954169202595949
1962,176451,3958,1,778404.194577542,0.09558037881340299,0.06381305520023618
1963,245155,1756,0,2353382.0919441716,0.06061662402726821,0.04037924291593815
1964,515853,579,0,167150763.99167514,0.04262310191940375,0.013478386201142945
1965,156351,4242,1,987156.3339477404,0.23323029528061548,0.008113721284704905
1966,135956,3803,1,78998.50243243837,0.02444173517110555,0.011284481110300457
1967,116351,3714,1,4413.35810826294,0.012650948017835617,0.019507789984345436
1968,615356,360,1,7151613.4825341515,0.0,0.0
1969,415558,1783,0,5342519.198447973,0.7317423224449158,0.9187355041503906
1970,415654,945,0,3567738.7395177125,0.01929189720087581,0.0004182081577061844
1971,415452,1844,1,537032.4256288123,0.0,0.0
1972,135453,4203,1,178792.40751143816,0.029332968578964193,0.034280403902918026
1973,125655,3829,1,291.9721928255148,0.014757552829490402,0.02417517322900258
1974,156151,4227,1,11904453.139606722,0.0,0.0
1975,116155,3745,1,113498.63850414474,0.0,0.0
1976,615753,81,1,445613.30396114883,0.044422078877687454,0.016644464805722237
1977,145253,3706,1,13136.419708907857,0.033452319808395636,0.014902788572607746
1978,156353,4355,0,115219.84941869212,0.08558993989771063,0.009926516605033115
1979,116358,3721,1,66.07032948077503,0.019376394758858016,0.021385038700069022
1980,135953,3799,1,74377.78074674257,0.0157571074499909,0.026641818569172127
1981,346160,2970,0,2119.4755972428884,0.0,0.0
1982,535163,2420,0,3234341.9138959446,0.0,0.0
1983,515253,2707,1,799629.3220640799,0.0,0.0
1984,535351,2510,0,81220403.40237765,0.0,0.0
1985,415853,969,0,6270531.84516877,0.0,0.0
1986,176252,2263,1,26212.746327095894,0.03287047892808914,0.2994101590969983
1987,435858,721,0,1401777.5269421795,0.021233442473471868,0.020349176796891334
1988,435551,728,0,1219018.5859304362,0.0,0.0
1989,246151,1893,0,761577.8170086443,0.026649653678759933,0.10663643293082714
1990,335160,3395,1,387940.8946346506,0.1363463182002306,0.005396703415317461
1991,515653,634,0,94692.35911830151,0.04240942746400833,0.30005261301994324
1992,125254,3922,1,30885.141375279403,0.029470959678292274,0.028641949806894575
1993,156353,4178,0,136938.4322153856,0.0,0.0
1994,125751,3844,1,155968.18964202364,0.06735192611813545,0.21171770617365837
1995,525652,2796,1,6700976.3720565885,0.02339464293758103,0.027173779322264696
1996,335755,3082,0,1332748.3989689539,0.013282143392796287,0.01917727250826749
1997,116657,3592,1,826549.1587198556,0.0,0.0
1998,125155,3860,1,1445.391781037721,0.0,0.0
1999,625254,72,0,122540.27779895066,0.0,0.0
2000,245259,1770,0,21467286.22154959,0.028432114848068783,0.01483460089990071
2001,145656,2122,0,2425365.3025580533,0.17631249314497324,0.10308205517978708
2002,326255,4279,1,33211.28605137668,0.018122251981692594,0.017337329862435368
2003,225562,1400,0,2368782.618399849,0.03236566142886496,0.05178119165970541
2004,535259,2310,0,24329839.067350302,0.008264407898842219,0.0
2005,625351,28,0,878369.7043359408,0.958117683728536,0.25857652227083844
2006,335454,3017,0,960612.589053251,0.0,0.0
2007,435854,772,1,16158.258977766256,0.0,0.0
2008,245654,1507,0,377704.65486873424,0.0681426078081131,0.22876481711864471
2009,215559,1900,1,4388.891145061342,0.0,0.0
2010,615351,350,0,32688073.533306137,0.03044636803929524,0.028956898097549717
2011,346253,2772,0,34237474.442503884,0.07956508742895861,0.02540848574266384
2012,116359,3694,1,33672.16037052877,0.0428774962876332,0.04140588851842279
2013,165253,3490,0,12971422.296786405,0.03713451428876187,0.024120719243700687
2014,125555,1991,0,1430209.730534906,0.07457043347961229,0.021479695215416345
2015,435851,758,0,3183893.779938319,0.015105609622186244,0.00676545192862847
2016,535154,2302,1,45378.72230541181,0.02884535356952918,0.024450839890610972
2017,175358,2250,1,629027.1099253722,0.0,0.0
2018,415160,3430,0,7132260.622735234,0.020807158034206567,0.014961062414103775
2019,436155,806,0,13197191.004051238,0.021851638332009315,0.10276641820867856
2020,245652,1863,0,155639.93069037516,0.032346174120903015,0.07868979126214981
2021,325355,4262,1,1052542.9976887472,0.0,0.0
2022,155656,4455,0,1533073.6707997841,0.706871747970581,0.42541998624801636
2023,215557,1899,1,7486297.935449555,0.0382952367076437,0.028380449918162732
2024,426351,195,0,5433.789462141503,0.059712999246337196,0.1698382632298903
2025,535452,2317,1,3315754.2710338025,0.005894192028790712,0.0
2026,175457,2149,0,1068087.5144873988,0.0,0.0
2027,615955,378,0,8495.690261570211,0.018257619813084602,0.020361346192657948
2028,345252,3120,1,14260.901224296824,0.0,0.0
2029,535163,2444,0,615548.2757546698,0.07552926363260076,0.03184044863130048
2030,235955,1457,0,9344099.92451768,0.02586346226423208,0.018067351019547866
2031,415352,1790,0,202936.61439997805,0.09605090364426042,0.015477276597601331
2032,215555,1552,0,2797283.422852356,0.0,0.0
2033,116054,3758,1,149007.93517192194,0.0,0.0
2034,345451,3195,1,132.29876507166952,0.0,0.0
2035,315351,4078,1,188912.97492363205,0.014088555239140987,0.050324187245826386
2036,525954,2621,0,20068556.048079774,0.028755280310692993,0.03799895018987034
2037,516051,2588,1,1644218.6366787439,0.02278608363121748,0.04530855640769005
2038,535558,2309,1,3606148.5458775703,0.03947758078369884,0.08915594627582994
2039,136054,3552,0,2334167.083081789,0.0,0.0
2040,175554,2150,0,10714186.7490654,0.0,0.0
2041,156355,4114,0,5433515.065408989,0.0,0.0
2042,535752,2417,1,175685.44959362972,0.03652824695765702,0.015102883708153375
2043,165456,1974,0,1168956.8674829209,0.0,0.0
2044,625258,72,0,275740.03577282315,0.051968747649782446,0.12866803571101157
2045,415453,1842,0,3425235.522979071,0.017239168927776646,0.0025059754212126114
2046,325858,3390,1,1077205.5396990988,0.02735362847525518,0.05847739015968101
2047,176255,2240,0,1699142.0840351044,0.09293542171225828,0.018298680066843244
2048,155651,4441,0,2378367.389296766,0.08726279437541962,0.07757741957902908
2049,315755,4047,0,1310901.9781231834,0.07841605800345089,0.0603690105631496
2050,525853,2609,1,17980513.78117212,0.1770864665267576,0.02751271995591347
2051,525561,2522,1,8464551.375699671,0.8869218400546482,0.7396934883935111
2052,615554,65,1,4349905.944784181,0.0,0.0
2053,525353,2393,0,668752.4126178572,0.015815183103162173,0.02156411223889639
2054,345457,3192,1,1568654.5720264693,0.0,0.0
2055,616054,655,0,5646695.262901815,0.0,0.0
2056,156155,4236,0,1085878.6904034463,0.0,0.0
2057,155555,4524,1,1269429.1787388932,0.0,0.0
2058,245753,1744,1,1402342.6167094237,0.02025828929618001,0.04144855588674545
2059,415352,1804,0,17390262.954644926,0.012292540095712182,0.014363151610172289
2060,155152,4335,1,224301.56135831363,0.05227014925330877,0.05499825997497229
2061,145453,2092,1,2728475.9906768687,0.0,0.0
2062,165457,1928,0,2422339.093405925,0.0,0.0
2063,435851,767,1,11615.997975319746,0.0,0.0
2064,525654,2678,1,3370229.917964633,0.1779243441215202,0.08237120800498707
2065,345353,3174,1,1434870.4864832312,0.0,0.0
2066,155354,4446,1,2840642.454677325,0.01832324869768775,0.0010210979473176058
2067,616157,411,0,12838698.51711909,0.0,0.0
2068,345752,2815,0,69955.33511559834,0.0,0.0
2069,525955,2614,0,5054192.3539371,0.04335973222077507,0.039715721569571295
2070,615355,337,0,1505951.1724103733,0.0159779838571439,0.03432778078986674
2071,156052,4115,1,3659360.685617299,0.0,0.0
2072,326352,4461,1,1746677.420498707,0.1323737606320078,0.08217895095575752
2073,316054,3470,0,77211.14089850118,0.07001046415605991,0.03599064856124439
2074,635253,310,0,3985.0943001468027,0.0,0.0
2075,525955,2615,0,13988573.638840884,0.019551465374945898,0.04935871461155819
2076,346055,2961,0,702217.202252727,0.02774993920964854,0.048761228259120666
2077,116459,3711,1,13447.881604122062,0.0,0.0
2078,436159,987,0,4313.68251057846,0.0,0.0
2079,615462,181,0,98277873.03777924,0.023768448508253284,0.03529279672972906
2080,245154,1852,1,65277.78042263453,0.0148053854743435,0.01479984379632773
2081,335251,3333,1,293713.85337479075,0.09564012661576271,0.21788345209576868
2082,435955,759,0,5109079.558200102,0.9393329279763358,0.40083748527935575
2083,156052,4399,1,15900690.717241064,0.0,0.0
2084,346053,3272,0,2738486.990775623,0.0,0.0
2085,135951,3810,1,1843845.366744454,0.0,0.0
2086,415657,945,0,30947459.13267132,0.06907705031335354,0.09114944376051426
2087,345453,3198,1,284137.18461861106,0.021276595070958138,0.04332071170210838
2088,336155,3327,1,911328.5340061501,0.0,0.0
2089,535752,2280,1,26775972.884385534,0.01108808512771691,0.03444549161052782
2090,245352,1961,1,3810784.808245844,0.06054063597372893,0.01795993327837566
2091,215852,1973,0,815600.5234607955,0.028942061795128718,0.009961602404529665
2092,415555,1811,0,2278966.329848166,0.029249971593953362,0.006145163284018477
2093,515756,564,0,302216608.40497094,0.9353794753551483,0.5945271253585815
2094,215459,2143,0,6252666.66742981,0.009947139823522706,0.0009434211667842016
2095,125555,2129,1,651690.0551771962,0.0,0.0
2096,436059,671,0,2801735.2019569166,0.009473658054073311,0.026079013072229443
2097,116155,3751,1,2635.9744797390285,0.05383490407612265,0.030545210761086242
2098,615253,393,0,3820023.6095943623,0.01707349740324193,0.037102951296332023
2099,525566,2665,1,9641242.458194388,0.01951626643474222,0.010365113039206009
2100,136254,3618,1,2819.105254771922,0.025543415918946266,0.012065498270094394
2101,615952,150,0,42199451.43028796,0.01750233820848056,0.0005724880213635013
2102,215452,1669,0,328357.1763957788,0.2771913153784616,0.41346792238099234
2103,225453,1404,1,1806542.8165295785,0.014993716410740657,0.021294518063465755
2104,345357,3180,1,701279.868532062,0.2755894064903259,0.35023051500320435
2105,175253,2274,1,61672.480332962856,0.08414797484874725,0.26825612286726636
2106,415751,1781,0,6471567.196816504,0.03397546336054802,0.08627899984518687
2107,525562,2515,0,154775.09710032344,0.007942783064208925,0.0
2108,175651,2172,1,1364775.5139377678,0.022762122952068847,0.007068515697028488
2109,165454,1937,0,622045.2309614507,0.024250577822441364,0.0020193696600333466
2110,175753,2160,0,8090388.39840768,0.017737503176695615,0.02960746404099858
2111,165551,3457,0,1195825.4808535427,0.020475975820809844,0.015290670664753855
2112,155755,4537,1,1098341.0972166085,0.013727211141707125,0.00017084435076967767
2113,325860,3342,1,343710.69578171265,0.0,0.0
2114,125451,3937,1,16180584.767502593,0.930942193764012,0.6909268731024207
2115,165355,2076,1,39552372.44573669,0.06426158200196376,0.033112833879501535
2116,135552,4189,1,1180896.5249641915,0.020463380846774102,0.054883072375139196
2117,435353,926,0,5535803.051706421,0.024344204500951667,0.046368884212000576
2118,135254,3666,1,1.448731079207347,0.8774438947439194,0.5844695568084717
2119,145751,2079,1,860474.0323009385,0.15269252668027164,0.039685419348835134
2120,145655,2112,0,74471.1139314861,0.0551082988580068,0.01992154431839784
2121,515757,2692,0,15551194.215761913,0.0,0.0
2122,145454,2074,0,31926771.46461281,0.011398176080233486,0.03166866922033122
2123,165555,1943,0,342025.17264410853,0.03435882553458214,0.0594608299434185
2124,136153,3565,1,300944.3641028737,0.0,0.0
2125,326254,4434,1,431334.4186809871,0.9084243575731913,0.6490587592124939
2126,245760,1758,0,364879.40413994587,0.014671369757805322,0.01501196006161941
2127,165552,1848,0,4481217.497646949,0.0,0.0
2128,625252,46,1,343563.645170739,0.0,0.0
2129,615255,397,0,5662009.956540709,0.0027838701893270544,0.004482412130273124
2130,135958,3801,1,554359.6307219403,0.04062362690428916,0.019675465615123407
2131,325455,3356,1,3730570.6627242686,0.02212209217718135,0.07326746001397366
2132,315756,4045,0,2956785.4307944444,0.03597772744452131,0.02717346324140362
2133,125158,3867,1,366237.2874045092,0.027252765972752217,0.060754487383341
2134,125159,3865,1,121564.33456369888,0.0290239526075311,0.026014860486611724
2135,335152,3384,1,301251.0227944382,0.03062104433774948,0.043279316276311874
2136,176052,3967,1,3426345.3124987525,0.05616939014622143,0.024107143682028567
2137,635253,316,0,2039.0409624259946,0.010123154614120722,0.03527000150643289
2138,116051,3768,1,109638.54577908543,0.060628711432218554,0.019214709786077342
2139,245254,1768,0,20326262.532452438,0.010222474633992168,0.02087605083735669
2140,615462,176,0,5329072.711604097,0.29830360412597656,0.2852127254009247
2141,316457,3989,0,1543045.3489759592,0.011500862427055836,0.06498222425580025
2142,215453,1639,0,1178745.6920247795,0.09907500941187442,0.01220527652129948
2143,345652,2810,1,4524277.597752247,0.0,0.0
2144,436161,798,0,25322811.53372504,0.022316303327400585,0.013967566356090795
2145,525461,2463,0,41714210.26791372,0.0,0.0
2146,346359,2753,0,6332271.936590291,0.7803813815116882,0.40322016676266986
2147,156351,4244,1,10013.026904143468,0.032624629837972624,0.055009312676014124
2148,135356,3646,1,273998.14018752874,0.01788987065023713,0.011189843999199367
2149,116853,3799,1,67571.13967607115,0.03018976338207722,0.01185245793312788
2150,175455,1409,0,11084451.254779113,0.04529917773490395,0.026555562167952622
2151,215555,1482,0,4341475.1087427335,0.009459458862286095,0.040563789392830035
2152,175154,2272,1,13800.199745789148,0.02803335152566433,0.03520071879029274
2153,215852,1971,1,5773382.112696502,0.0,0.0
2154,635452,280,1,1409680.6710075096,0.02067091425911325,0.0246243257777857
2155,245552,1889,0,5798161.919124271,0.02673950418829918,0.0
2156,135856,3657,1,188166.9951309968,0.9219681212776586,0.4654311616169779
2157,535159,2479,0,316483718.84196174,0.0,0.0
2158,245655,1513,0,35555.97175729285,0.05060379207134247,0.12255903333425522
2159,175756,2162,0,18445528.076025404,0.0,0.0
2160,525752,2687,1,89.66354323835743,0.030160435646772385,0.0010613635632245573
2161,345355,2938,1,1625665.2429706994,0.010703727137297392,0.019644296680314418
2162,225457,1699,1,889680.3782558241,0.12126570325163961,0.04533905742093197
2163,615153,407,0,15969420.868324393,0.022013369089108892,0.0
2164,165353,1987,0,26759422.234107167,0.0,0.0
2165,156255,4259,1,72402.97975309158,0.017660756639890016,0.025322558912317494
2166,435261,734,0,1422600.9458253975,0.04558203248854946,0.008059332623396781
2167,435452,895,0,686.2563567249542,0.02436568062524214,0.03889563877343783
2168,625159,20,1,47513.35329155266,0.013045560463978114,0.010785066717024347
2169,145151,3727,1,61562.88190755461,0.2003588491602789,0.018651809944193576
2170,515452,2713,1,2982457.9646099675,0.025031234076155272,0.021176030350995977
2171,125353,3901,0,60225.69275190959,0.6908783465623856,0.12348436191678047
2172,535456,2340,1,37556541.03003313,0.8503449956576029,0.470540851354599
2173,176452,3955,1,3264039.9300854453,0.021851638332009315,0.045536325209670596
2174,515954,590,0,5646.566823491856,0.02632690771078726,0.02411454150636741
2175,435754,724,0,11211502.711232977,0.0,0.0
2176,176054,2219,0,19675955.77425691,0.8949108123779297,0.743459165096283
2177,315256,4028,1,309039.4546175078,0.023155377401560064,0.02435468055810959
2178,415558,1818,0,10859194.24753228,0.010640762036754972,0.03541782544482322
2179,415355,1808,0,3082993.037301315,0.0,0.0
2180,336154,3328,1,84492.06126736713,0.013810181169722997,0.027999343972699525
2181,165357,2036,0,2014439.0420687448,0.021420745194200577,0.0059499366109709685
2182,415159,1807,0,14996.792841762794,0.016183356089251383,0.02249997401876109
2183,175754,2171,0,1001250.3162855733,0.031481252708395975,0.045754321469146694
2184,625156,42,1,7392751.961643724,0.6897282600402832,0.750812292098999
2185,155751,4541,0,10382679.749856578,0.011475025159027857,0.03199061007474437
2186,335752,3076,1,130892.08547570137,0.027399113182635867,0.09452888895483579
2187,125555,3900,0,651646.107111118,0.030443948707070904,0.052680024040350014
2188,145456,3575,0,21256815.646037456,0.02648261277958125,0.030997962110080577
2189,435252,906,0,23311355.70374668,0.04030651105351226,0.06906191077689793
2190,175754,2175,0,13624677.60262227,0.01755756609465765,0.0001680439208939788
2191,345353,3179,1,485964.84180937597,0.018040501155065135,0.03483746868762736
2192,326053,3391,1,561224.5607733459,0.0,0.0
2193,415351,1796,0,1201863.8317948275,0.016915448714329415,0.010449121549662923
