"governorate","delegation","School","code_auto","type","lat","long"
"Médenine","MIDOUN","E.P.EL IDRISSI","635518","urbain","33.798037","10.898231"
"Médenine","MIDOUN","E.P.OUED AMGHAR EL AMEL","635519","urbain","33.784793","10.867805"
"Médenine","MIDOUN","E.P.TAZIRI","635520","urbain","33.740645","10.910459"
"Médenine","MIDOUN","E.P.CHABABIA","635521","urbain","33.766256","10.983284"
"Médenine","MIDOUN","E.P MIDOUN","635522","urbain","33.460029","10.585817"
"Gabès","GABES EL MEDINA","E.P.AV BOURGUIBA","641602","urbain","33.887931","10.10069746"
"Gabès","GABES EL MEDINA","E.P.ERRIADA JAMEL A.NACER EST","641603","urbain","33.877065","10.093095"
"Gabès","GABES EL MEDINA","E.APP.RUE ALI JAMEL","641604","urbain","33.886988","10.09618037"
"Gabès","GABES EL MEDINA","E.APP.RUE B.DZIRI-EL FAOUZ","641605","urbain","33.883806","10.09189817"
"Gabès","GABES EL MEDINA","E.APP.RUE MED ALI","641607","urbain","33.877578","10.09955826"
"Gabès","GABES EL MEDINA","E.P.CHATT ESSALEM","641608","urbain","33.903184","10.10486759"
"Gabès","GABES EL MEDINA","E.APP.ELHIDAYA R.DE BIZERTE","641611","urbain","33.887019","10.09684288"
"Gabès","GABES EL MEDINA","E.P.RUE DE L'OASIS CITE BALAD","641623","urbain","33.889667","10.09184812"
"Gabès","GABES EL MEDINA","E.P.RUE H.CHAKER","641630","urbain","33.889767","10.11116949"
"Gabès","GABES EL MEDINA","E.P.GUENAINA/EL AHD EL JEDID","641640","urbain","33.906418","10.09649953"
"Gabès","GABES SUD","E.P.MOTRACH ECHATI","641701","urbain","33.870377","10.126075"
"Gabès","GABES SUD","E.P.MOIZIR","641702","rural","33.735572","10.015325"
"Gabès","GABES SUD","E.P.MEDOU","641703","rural","33.805974","10.06868"
"GABES","GABES SUD","E.P.LIMAOUA","641708","rural","33.753423","10.08792"
"Gabès","GABES SUD","E.P.CITE ELMANARA","641709","urbain","33.864802","10.106895"
"Gabès","GABES SUD","E.P.ENNOUR EL MAKFOUFINE","641710","urbain","33.869447","10.110036"
"Gabès","GABES SUD","E.P.CITE SIDI BOULBABA","641712","urbain","33.867042","10.088898"
"Gabès","GABES SUD","E.P.AIN ZRIG","641713","urbain","33.857975","10.10192"
"Gabès","GABES SUD","E.P.TEBOULBOU","641714","urbain","33.839989","10.115638"
"Gabès","GABES SUD","E.P.EDHAHRA  TIBELBOU","641715","urbain","33.832838","10.133362"
"Gabès","GABES SUD","E.P.IBN KHALDOUN ","641716","urbain","33.86876","10.11071"
"Gabès","GABES SUD","E.P.CHEMMESSA","641717","urbain","33.869555","10.086299"
"Gabès","GABES SUD","E.P.MTORRECH","641719","urbain","33.860164","10.116528"
"Gabès","GABES SUD","E.P.OUED ESSEDR","641720","rural","33.803334","10.032219"
"Gabès","GABES SUD","E.P.2 MARS 34 CITE EZDIHAR","641731","urbain","33.867235","10.100674"
"Gabès","GABES SUD","E.P.EL AMEL 1","641733","urbain","33.862774","10.093026"
"Gabès","GABES SUD","E.P.MANARA TEBOULBOU","641737","urbain","33.848968","10.107928"
"GABES","GABES SUD","E.P.TMOULA","641738","rural","33.802626","10.138551"
"Gabès","GABES SUD","E.P.CITE AMEL 4","641739","urbain","33.852901","10.091871"
"Gabès","GABES OUEST","E.P.A.B.BELGASEM CHENINI","641801","urbain","33.873005","10.063958"
"Gabès","GABES OUEST","E.P.ABDELMAJID BOUCHEMAOUI","641802","urbain","33.906157","10.060747"
"Gabès","GABES OUEST","E.P.NAHAL","641804","urbain","33.889202","10.070709"
"Gabès","GABES OUEST","E.P.SIDI ABDEDHAHER CHNINNI","641805","urbain","33.877866","10.06151"
"GABES","GABES OUEST","E.P.REMATHIE","641806","rural","33.830794","9.9781679"
"GABES","GABES OUEST","E.P.GOUANDA","641807","rural","33.866649","9.929749"
"Gabès","GABES OUEST","E.P.2 MARS 1934 BOUCHEMMA","641815","urbain","33.901215","10.055856"
"Gabès","GABES OUEST","E.P.EXPERIMENTALE CHENINI","641816","urbain","33.868987","10.062222"
"Gabès","GABES OUEST","E.P.BEDOURA","641819","urbain","33.862182","10.073873"
"Gabès","GABES OUEST","E.P.KHAOUARIZMI CHNINNI","641821","urbain","33.869379","10.056499"
"GABES","GABES OUEST","E.PRIMAIRE.KHANZAREYA","641822","rural","33.854825","9.95208"
"Gabès","GHANNOUCHE","E.P.GHANNOUCHE NORD","641901","urbain","33.941623","10.062793"
"Gabès","GHANNOUCHE","E.P.GHANNOUCHE EST","641902","urbain","33.935208","10.069832"
"Gabès","GHANNOUCHE","E.P.GHANNOUCHE OUEST","641903","urbain","33.935612","10.069603"
"Gabès","GHANNOUCHE","E.P.CITE POPULAIRE-ETTAHRIR","641904","urbain","33.932714","10.041481"
"Gabès","GHANNOUCHE","E.P.GHANNOUCHE PLAGE","641905","urbain","33.94914","10.06932"
"Gabès","GHANNOUCHE","E.P.GHANNOUCHE EL JEDIDA","641906","urbain","33.945448","10.058582"
"Gabès","GHANNOUCHE","E.P.TARAK IBN ZIED","641907","urbain","33.932488","10.062843"
"Gabès","METOUIA","E.P.AVENUE BOURGUIBA","642001","urbain","33.956997","10.009756"
"Gabès","METOUIA","E.P.CHOBBANE 1","642002","urbain","33.956938","10.000565"
"Gabès","METOUIA","E.P.SIDI ABDERRAHMAN","642003","urbain","33.984571","9.968489"
"Gabès","METOUIA","E.P.2 MARS 34","642004","urbain","33.984404","9.966885"
"Gabès","METOUIA","E.P.AKARIT","642005","rural","34.107193","9.980464"
"Gabès","METOUIA","E.P.AOUINET","642006","urbain","33.992499","10.00389"
"Gabès","METOUIA","E.P.AV.BOURGUIBA(OUEDHREF)","642007","urbain","33.980848","9.976109"
"GABES","METOUIA","E.P.EL HICHA","642008","rural","34.155985","9.989263"
"GABES","METOUIA","E.P.AMARAT","642009","rural","34.058139","9.971286"
"GABES","METOUIA","E.P.EL GHRAIRA","642010","rural","34.17773","9.941656"
"GABES","METOUIA","E.P.EL MIDA","642011","rural","34.057861","9.890368"
"GABES","METOUIA","E.P.TALHA","642012","rural","34.089868","9.911918"
"Gabès","METOUIA","E.P.EL AZAIZA/ECHOBBEN 2","642013","urbain","33.957685","10.002039"
"Gabès","HAMMA","E.P.PLACE DAGHBAGI","642201","urbain","33.885205","9.7954392"
"Gabès","HAMMA","E.P.EL KARAMA","642202","urbain","33.878477","9.794136"
"Gabès","HAMMA","E.P.HAMMA DABDABA","642203","urbain","33.878463","9.79418"
"Gabès","HAMMA","E.P.SOMBAT","642204","rural","33.878358","9.771017"
"GABES","HAMMA","E.P.BECHIMA 1 EL BORJ","642205","rural","33.905979","9.713867"
"Gabès","HAMMA","E.P.EL WAHA","642206","urbain","33.898312","9.795917"
